path,class,caption_idx,images_used,object_description,fragment_location,fracture_surface,missing_piece_size,break_type,fragment_guess,confidence,caption,parse_error,raw_output,elapsed_s
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0.obj,Plate,3,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_pair04.png""]",A circular plate with a slightly raised rim and flat base.,"From the outer rim, extending slightly inward towards the edge.","Irregular polygon, about 5% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small fracture from its outer rim.,False,"```json
{
  ""object_description"": ""A circular plate with a slightly raised rim and flat base."",
  ""fragment_location"": ""From the outer rim, extending slightly inward towards the edge."",
  ""fracture_surface"": ""Irregular polygon, about 5% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small fracture from its outer rim.""
}
```",3.1
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0.obj,Plate,4,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_5/piece_0_pair04.png""]","Circular plate with a slightly raised rim. The rim appears to have a smooth, continuous edge, and the body is uniform in thickness.",Outer rim,Thin curved strip; about 5% of the surface; curving along the rim,Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small chipped fragment from the outer rim.,False,"{
  ""object_description"": ""Circular plate with a slightly raised rim. The rim appears to have a smooth, continuous edge, and the body is uniform in thickness."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip; about 5% of the surface; curving along the rim"",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small chipped fragment from the outer rim.""
}",2.6
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0.obj,Plate,0,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair04.png""]","Circular plate with a slightly raised edge, resembling a shallow bowl or dish. The interior appears smooth, while the outer edge has a subtle curve.","From the outer rim, approximately halfway between the top and bottom edges of the plate.","Thin curved strip, about 10% of the surface area, curving along the rim.","Tiny chip, less than 1% of the object's total surface area.","A small chip from the rim due to an impact, likely from a blunt force.","A curved rim segment, likely smooth with a slight overlap at the break point.",high,A circular plate with a small rim chip.,False,"{
  ""object_description"": ""Circular plate with a slightly raised edge, resembling a shallow bowl or dish. The interior appears smooth, while the outer edge has a subtle curve."",
  
  ""fragment_location"": ""From the outer rim, approximately halfway between the top and bottom edges of the plate."",
  
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface area, curving along the rim."",
  
  ""missing_piece_size"": ""Tiny chip, less than 1% of the object's total surface area."",
  
  ""break_type"": ""A small chip from the rim due to an impact, likely from a blunt force."",
  
  ""fragment_guess"": ""A curved rim segment, likely smooth with a slight overlap at the break point."",
  
  ""confidence"": ""high"",
  
  ""caption"": ""A circular plate with a small rim chip.""
}",3.9
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0.obj,Plate,1,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair04.png""]","A circular plate with a slightly raised rim and a central boss, possibly for a handle or decoration.",Outer rim,"Thin curved strip; about 10% of the surface, curving along the rim.",Small shard ~5% of the object,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small broken rim segment.,False,"```json
{
  ""object_description"": ""A circular plate with a slightly raised rim and a central boss, possibly for a handle or decoration."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip; about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small broken rim segment.""
}
```",3.4
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0.obj,Plate,2,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair04.png""]","Circular plate with a slightly raised rim, smooth surface texture, uniform thickness throughout the body and rim.","From the outer rim, extending slightly inward towards the top edge of the plate's body.","Thin curved strip, about 10% of the surface, curving along the rim, breaking cleanly without significant deformation.",Small shard ~5% of the object,"A small chip from the rim due to impact, likely from a sharp force.","A curved rim segment, possibly triangular or wedge-shaped, detached cleanly.",high,A circular plate with a small rim fragment broken off from its upper edge.,False,"{
  ""object_description"": ""Circular plate with a slightly raised rim, smooth surface texture, uniform thickness throughout the body and rim."",
  
  ""fragment_location"": ""From the outer rim, extending slightly inward towards the top edge of the plate's body."",
  
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim, breaking cleanly without significant deformation."",
  
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  
  ""break_type"": ""A small chip from the rim due to impact, likely from a sharp force."",
  
  ""fragment_guess"": ""A curved rim segment, possibly triangular or wedge-shaped, detached cleanly."",
  
  ""confidence"": ""high"",
  
  ""caption"": ""A circular plate with a small rim fragment broken off from its upper edge.""
}",4.0
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0.obj,Plate,3,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair04.png""]",The intact object is a circular plate with a slightly raised edge forming a rim. It appears to have a smooth surface and uniform thickness throughout.,"The piece broke off from the outer rim of the plate, specifically from the lower portion of the rim.","The orange-highlighted fracture is a thin curved strip, about 10% of the rim's circumference, cutting diagonally across the edge.",The missing fragment is a small shard ~5% of the object's rim area.,"The break is likely caused by an impact, creating a clean diagonal fracture on the outer rim.","The missing fragment likely looked like a curved rim segment, matching the size and shape of the fracture line.",high,A circular plate with a diagonal fracture cutting through its outer rim.,False,"{
  ""object_description"": ""The intact object is a circular plate with a slightly raised edge forming a rim. It appears to have a smooth surface and uniform thickness throughout."",
  
  ""fragment_location"": ""The piece broke off from the outer rim of the plate, specifically from the lower portion of the rim."",
  
  ""fracture_surface"": ""The orange-highlighted fracture is a thin curved strip, about 10% of the rim's circumference, cutting diagonally across the edge."",
  
  ""missing_piece_size"": ""The missing fragment is a small shard ~5% of the object's rim area."",
  
  ""break_type"": ""The break is likely caused by an impact, creating a clean diagonal fracture on the outer rim."",
  
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment, matching the size and shape of the fracture line."",
  
  ""confidence"": ""high"",
  
  ""caption"": ""A circular plate with a diagonal fracture cutting through its outer rim.""
}",4.7
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0.obj,Plate,4,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_23/piece_0_pair04.png""]","Circular plate with a slightly raised rim. Smooth edges, even thickness throughout. Likely made of clay or metal.","Outer rim, near the top edge.","Thin curved strip, about 10% of the surface, curving along the rim.","Tiny chip, possibly a few millimeters.",A small chip from the rim due to impact.,"A curved rim segment, matching the curvature and thickness of the plate.",high,A circular plate with a tiny chipped piece from its outer rim.,False,"```json
{
  ""object_description"": ""Circular plate with a slightly raised rim. Smooth edges, even thickness throughout. Likely made of clay or metal."",
  ""fragment_location"": ""Outer rim, near the top edge."",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip, possibly a few millimeters."",
  ""break_type"": ""A small chip from the rim due to impact."",
  ""fragment_guess"": ""A curved rim segment, matching the curvature and thickness of the plate."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a tiny chipped piece from its outer rim.""
}
```",3.5
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0.obj,Plate,0,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair04.png""]",,,,,,,,,True,"{
  ""object_description"": ""Circular plate with a slightly raised rim; uniform thickness, smooth texture, centered hole.""

  ""fragment_location"": ""Outer rim.""

  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim.""

  ""missing_piece_size"": ""Tiny chip.""

  ""break_type"": ""A small chip from the outer rim due to impact.""

  ""fragment_guess"": ""A curved rim segment.""

  ""confidence"": ""medium""

  ""caption"": ""Circular plate with a small chip from the outer rim.""
}",2.3
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0.obj,Plate,1,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair04.png""]",Circular plate with slightly raised edges and a smooth surface. The center appears slightly recessed or indented.,"From the outer rim, extending inward towards the center but not reaching the center.","Thin curved strip, about 10% of the surface, curving along the rim.","Small chip, possibly around 5% of the plate's area.","A small chip from the rim due to impact, likely from an external force.",A curved rim segment matching the curvature of the plate.,high,A circular plate with a small chip from its outer rim.,False,"```json
{
  ""object_description"": ""Circular plate with slightly raised edges and a smooth surface. The center appears slightly recessed or indented."",
  ""fragment_location"": ""From the outer rim, extending inward towards the center but not reaching the center."",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small chip, possibly around 5% of the plate's area."",
  ""break_type"": ""A small chip from the rim due to impact, likely from an external force."",
  ""fragment_guess"": ""A curved rim segment matching the curvature of the plate."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small chip from its outer rim.""
}
```",7.2
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0.obj,Plate,2,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair04.png""]",The intact object is a circular plate with a slightly raised rim and a flat top surface. The edges are smooth and rounded.,The piece broke off from the outer rim.,"The highlighted fracture region is thin and curved, resembling a small slice from the rim's edge. It appears about 10% of the surface.",A small shard ~5% of the object.,"A clean horizontal break across the rim, possibly due to impact.","A curved rim segment, likely a thin slice.",high,A circular plate with a clean break along its outer rim.,False,"{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim and a flat top surface. The edges are smooth and rounded."",
  ""fragment_location"": ""The piece broke off from the outer rim."",
  ""fracture_surface"": ""The highlighted fracture region is thin and curved, resembling a small slice from the rim's edge. It appears about 10% of the surface."",
  ""missing_piece_size"": ""A small shard ~5% of the object."",
  ""break_type"": ""A clean horizontal break across the rim, possibly due to impact."",
  ""fragment_guess"": ""A curved rim segment, likely a thin slice."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a clean break along its outer rim.""
}",3.8
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0.obj,Plate,3,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair04.png""]",The intact object is circular with a slightly raised rim and a flat center. It appears to have a smooth texture and uniform thickness throughout.,"The piece broke off from the outer rim, specifically at the top edge of the circular base, just below the rim's upper curve.","The fracture surface is a thin, curved strip, about 10% of the surface area, curving along the rim's upper edge. It's relatively small and smooth-edged.","The missing fragment is a small chip, roughly the size of a fingernail, representing less than 5% of the object’s total surface.","The break occurred as a small chip from the outer rim due to an impact or pressure, leaving a clean fracture line.","The missing fragment likely looked like a small, curved rim segment, similar in thickness to the rest of the object.",medium,A circular plate with a clean fracture along its rim's upper edge.,False,"{
  ""object_description"": ""The intact object is circular with a slightly raised rim and a flat center. It appears to have a smooth texture and uniform thickness throughout."",
  
  ""fragment_location"": ""The piece broke off from the outer rim, specifically at the top edge of the circular base, just below the rim's upper curve."",
  
  ""fracture_surface"": ""The fracture surface is a thin, curved strip, about 10% of the surface area, curving along the rim's upper edge. It's relatively small and smooth-edged."",
  
  ""missing_piece_size"": ""The missing fragment is a small chip, roughly the size of a fingernail, representing less than 5% of the object’s total surface."",
  
  ""break_type"": ""The break occurred as a small chip from the outer rim due to an impact or pressure, leaving a clean fracture line."",
  
  ""fragment_guess"": ""The missing fragment likely looked like a small, curved rim segment, similar in thickness to the rest of the object."",
  
  ""confidence"": ""medium"",
  
  ""caption"": ""A circular plate with a clean fracture along its rim's upper edge.""
}",5.4
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0.obj,Plate,4,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_15/piece_0_pair04.png""]","Circular plate with a flared rim, smooth surface, and no visible handles or appendages.",On the outer rim,"Thin curved strip, about 10% of the surface, curving along the rim",tiny chip,A small chip from the rim due to impact,a curved rim segment,high,A circular plate with a small chip from its outer rim.,False,"{
  ""object_description"": ""Circular plate with a flared rim, smooth surface, and no visible handles or appendages."",
  ""fragment_location"": ""On the outer rim"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim"",
  ""missing_piece_size"": ""tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""a curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small chip from its outer rim.""
}",3.1
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0.obj,Plate,0,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair04.png""]","The intact object is a circular plate with a slightly raised rim, smooth edges, and uniform thickness throughout. It appears to have a uniform material texture.","The piece broke off the outer rim, near the top edge of the plate.","The fracture surface is a thin curved strip, highlighting the break along the rim's upper edge. It's about 10% of the plate's circumference.","The missing fragment is a small chip, approximately 10% of the plate's total area.","The break is likely due to an impact or stress concentration at the rim's edge, causing it to snap off cleanly.","The missing fragment would be a curved rim segment, roughly the size of the highlighted orange strip.",high,"A plate with a clean break along its upper rim, revealing a small missing piece.",False,"{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim, smooth edges, and uniform thickness throughout. It appears to have a uniform material texture."",
  ""fragment_location"": ""The piece broke off the outer rim, near the top edge of the plate."",
  ""fracture_surface"": ""The fracture surface is a thin curved strip, highlighting the break along the rim's upper edge. It's about 10% of the plate's circumference."",
  ""missing_piece_size"": ""The missing fragment is a small chip, approximately 10% of the plate's total area."",
  ""break_type"": ""The break is likely due to an impact or stress concentration at the rim's edge, causing it to snap off cleanly."",
  ""fragment_guess"": ""The missing fragment would be a curved rim segment, roughly the size of the highlighted orange strip."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a clean break along its upper rim, revealing a small missing piece.""
}",4.4
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0.obj,Plate,1,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair04.png""]","Circular plate with slightly scalloped edge, uniform thickness, flat bottom, and no visible decorative features.",Outer rim,"Thin curved strip, about 10% of the surface, curving along the rim.",Small shard ~5% of the object,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small rim fragment broken off.,False,"```json
{
  ""object_description"": ""Circular plate with slightly scalloped edge, uniform thickness, flat bottom, and no visible decorative features."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small rim fragment broken off.""
}
```",3.2
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0.obj,Plate,2,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair04.png""]",The intact plate has a circular shape with a slightly raised outer edge. It appears to have a uniform thickness and no additional embellishments.,"The piece broke off from the outer rim of the plate, near the top-right area.","The fracture surface is a thin curved strip, highlighting where the rim broke away. It's about 10% of the rim's length.","The missing fragment is a small chip, less than 10% of the plate’s total circumference.","The break was likely due to an impact or stress on the rim, causing a small chip.","The missing fragment would look like a curved rim segment, consistent with the circular shape and the fracture location.",high,A circular plate with a small rim chip removed.,False,"```json
{
  ""object_description"": ""The intact plate has a circular shape with a slightly raised outer edge. It appears to have a uniform thickness and no additional embellishments."",
  ""fragment_location"": ""The piece broke off from the outer rim of the plate, near the top-right area."",
  ""fracture_surface"": ""The fracture surface is a thin curved strip, highlighting where the rim broke away. It's about 10% of the rim's length."",
  ""missing_piece_size"": ""The missing fragment is a small chip, less than 10% of the plate’s total circumference."",
  ""break_type"": ""The break was likely due to an impact or stress on the rim, causing a small chip."",
  ""fragment_guess"": ""The missing fragment would look like a curved rim segment, consistent with the circular shape and the fracture location."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small rim chip removed.""
}
```",4.7
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0.obj,Plate,3,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair04.png""]","Circular plate with a slightly raised edge. Smooth, uniform thickness throughout.",Upper-right quadrant,"Thin curved strip, about 10% of the surface, curving along the rim.",Small shard ~5% of the object,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small upper-right rim chip.,False,"```json
{
  ""object_description"": ""Circular plate with a slightly raised edge. Smooth, uniform thickness throughout."",
  ""fragment_location"": ""Upper-right quadrant"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small upper-right rim chip.""
}
```",2.6
out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0.obj,Plate,4,"[""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_overview_pair.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair00.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair01.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair02.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair03.png"", ""out/everyday/Plate/9969f6178dcd67101c75d484f9069623/fractured_46/piece_0_pair04.png""]","A circular plate with a slightly raised rim, resembling a shallow dish or lid, with a smooth, matte finish.",On the outer rim,"Thin curved strip, about 5% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,"A circular plate with a small, curved rim fragment broken off.",False,"{
  ""object_description"": ""A circular plate with a slightly raised rim, resembling a shallow dish or lid, with a smooth, matte finish."",
  ""fragment_location"": ""On the outer rim"",
  ""fracture_surface"": ""Thin curved strip, about 5% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small, curved rim fragment broken off.""
}",6.5
